id,heading,body,price,neighborhood,external_url,timestamp,created_at,updated_at,bedrooms,bathrooms,sqft,cats,dogs,w_d_in_unit,street_parking
4080,VIDEO TOUR LARGE HOUSE, Attached Garage, Huge DECK, Fireplace 044,"
 LeasingKC.com
-----------------------------------
For more information about this wonderful BROOKSIDE HOUSE go to:
www.LeasingKC.com/kc044
-Go to the above web address to find out more information
-Fill out the CONTACT PROPERTY box which will conveniently put you in direct contact with the owner.
-----------------------------------
6 BEDROOMS + 3.5 BATHROOMS
SPACIOUS BROOKSIDE HOUSE!
BRAND NEW MASSIVE BACK DECK
CHARMING BR0OKSIDE NEIGHBORHOOD
HOUSE FEATURES:
2 Story Private House
Plenty of Parking
ATTACHED GARAGE
Central Air
Large Brick Fireplace
High, Vaulted Ceiling
Nice Kitchen
Kitchen Breakfast Bar
Furnished Basement
WASHER &amp; DRYER INCLUDED
TONS of Storage Space
3 Bedrooms on Ground Level
1 Upstairs Bedroom w/ Half Bathroom
2 Bedrooms in Basement
EXCELLENT VALUE!
Front Yard
PLEASE NOTE: The house will be thoroughly cleaned and updated where necessary.
*HOUSE WILL COME UNFURNISHED.
EXCELLENT BROOKSIDE NEIGHBORHOOD
NEAR ROCKHURST UNIVERSITY &amp; UMKC
Near Waldo, Plaza, &amp; Westport
*Utilities Not Included
Pet Policy:
Sorry, No Pets Allowed
 ",1900,,http://kansascity.craigslist.org/apa/4906244381.html,1424822298,2015-03-02 19:10:18.536107,2015-03-02 19:10:18.536107,6,3.5,,,,YES,
4081,Updated Ranch w/ RTO Option,"
 Newly updated 2 bedroom ranch house has a lovely and inviting living room, an adorable eat in kitchen for meals and morning coffee, plenty of extra storage space, hassle free parking off street, and a fenced yard keeps kids and pets secure, only $650 a month, call Pat
CGFK9
 ",650,,http://kansascity.craigslist.org/apa/4906235138.html,1424821874,2015-03-02 19:10:22.828157,2015-03-02 19:10:22.828157,2,1,,YES,YES,,
4082,Large Plaza Studio, Steps to Everything,"
 Safe, quiet and clean. Steps away from beautiful parks, plaza shopping, restaurants, public transit, hotels, banks, and St. Luke`s Hospital. Walking distance to several institutes, libraries, museums, and local outdoor entertainment opportunities.
Rent covers:
-24/7 doorman service
-Utilities: water/central heating and cooling/Google Fiber (except electricity)
-Trash/snow removal, recycling, and common ground maintenance
-Amenities in the building: fitness center, media/billiard area, party room with kitchen, terrace deck with stainless steel BBQ equipment, roof deck, extra private storage areas, and laundry room
Building features:
-Wonderful location, steps away from Country Club Plaza and walking distance to many destinations
-Quiet, off busy streets
-Controlled access
-Super friendly residents/building management staff
-Super clean and well maintained
 Room features:
 -525 square feet studio
 -Updated and wood floor
 -High ceiling
 -3 storage closets as well as lots of cabinetry in the kitchen
 -Fixtures/appliances: HAVC central system, electric stove with oven, refrigerator, dishwasher
 Terms:
 -Monthly rent:$810
 -Deposit: $810
 -Lease term flexible with one year minimum
 -No pet, no smoker (building policy)
Available on 3/1/2015.
For more information, call Jean at (913)four six nine-6311, Or email by replying to this post.
 ",810,,http://kansascity.craigslist.org/apa/4900782475.html,1424823515,2015-03-02 19:10:23.100350,2015-03-02 19:10:23.100350,0,1,,,,,
4083,Looking to rent with a pet  Call us, we know who loves DOGS and CATS,"
 Finding it hard to rent with a pet? Call Apartment &amp; Rental Connections today! We know what properties take pets....there are breed restrictions, two pet maximum. We have been placing families with pets for over 25 years. Our service is FREE and approved by the Better Business Bureau and the Missouri Real Estate Commission. Call
for FREE assistance. We will make your search much easier and make your family pet, very happy!
Sorry,
no evictions
no felonies
2 pet max
No Pit Bulls
Apartment &amp; Rental Connections
7707 NW Prairie view Rd
Kansas City, MO 64151
Renting KC for over 24 years!
Approved by the Better Business Bureau
 ",,,http://kansascity.craigslist.org/apa/4875345596.html,1424825760,2015-03-02 19:10:27.305331,2015-03-02 19:10:27.305331,0,,,YES,YES,,
4084,LK at your savings,"
 Our Kansas City Location CALL US TODAY:
x504 Want more information? DESCRIPTION: Every room has been upgraded with new flooring, new cabinets, new TV and a new mattress! Come tour with us....it is worth the trip! OFFICE HOURS: Monday :&nbsp;&nbsp; 9:00am to 10:00pm Tuesday :&nbsp;&nbsp; 9:00am to 10:00pm Wednesday :&nbsp;&nbsp; 9:00am to 10:00pm Thursday :&nbsp;&nbsp; 9:00am to 10:00pm Friday :&nbsp;&nbsp; 9:00am to 10:00pm Saturday :&nbsp;&nbsp; 10:00am to 7:00pm Sunday :&nbsp;&nbsp; 3:00pm to 8:00pm AVAILABLE&nbsp;&nbsp;FLOORPLANS (type, bed/bath, rent, sq. ft.) Studio , 1 bed , 1 bath , $199 for 253 sq ft MOVE In special - 1st WEEK Studio with Sofa Sleeper , 1 bed , 1 bath , 239 for 327 sq ft Studio Double , 2 bed , 1 bath , $249 for 307 sq ft PROPERTY AMENITIES: * Secured, Interior-Corridor Access * Sofa Bed and a Coffee Table * 24-Hour Onsite Laundry Room * Vending Machines * Housekeeping Every Two Weeks CALL US TODAY!
x504 11301 Colorado Ave Kansas City, mo 64137 Equal Housing Opportunity
 ",719,,http://kansascity.craigslist.org/apa/4873379964.html,1424823728,2015-03-02 19:10:28.382095,2015-03-02 19:10:28.382095,1,1,,,,,
4085,Need an Apartment by the end of the month,"
 Need to move by the end of the month? Call us Today! Apartment &amp; Rental Connections has been assisting renters for 24 years in KC for FREE! Our service is approved by the Better Business Bureau and the Missouri Real Estate Commission.
 Our service is FREE to you...why wait? We can give you all the deals and inside secrets!
Call Apartment &amp; Rental Connections
Today!
Start your search: www.aptconn.com
Visit us: 7707 NW Prairie View Rd. KCMO 64151
We can help with all of the KC. All price ranges and sizes too! Stop wasting application fees and searching all over town, one phone call to ARC and you will have your new place.
no felonies
no evictions
Apartment and Rental Connections
Call
7707 NW Prairie View Rd.
KCMO 64151
 ",,,http://kansascity.craigslist.org/apa/4885475082.html,1424825695,2015-03-02 19:10:30.007250,2015-03-02 19:10:30.007250,0,,,YES,YES,,
4086,4 Bed House $ 700 off Blue Ridge,"
 Newly updated and remodeled 4 bed house. W/d hookups and main floor laundry. Pets and kids love the fenced yard. Cook dinner with the updated appliances. Off street parking for your cars. Bring the pets, $700 a month
Talk to Sara about this rental and others
 CGFLS
 ",700,,http://kansascity.craigslist.org/apa/4906239248.html,1424822064,2015-03-02 19:10:31.293164,2015-03-02 19:10:31.293164,4,1,,YES,YES,,
4087,Why use an apartment finding service,"
 1. WE ARE FREE TO THE RENTER!
2. Our service is approved by the BBB with an A+ rating.....check us out: http://www.bbb.org/kansas-city/business-reviews/apartment-finding-and-rental-service/apartment-rental-connections-in-kansas-city-mo-99060594
3. One place for ALL KC Apartments
4. Why not call us today?!
5. Start your search: www.aptconn.com
6. We have been helping assist renters for 25 years!
8. Assistance by phone, email or in person...we cannot assist if you have an eviction or felony
 ",,,http://kansascity.craigslist.org/apa/4883946735.html,1424825708,2015-03-02 19:10:31.437266,2015-03-02 19:10:31.437266,0,,,,,,
4088,Updated 1 Bedrooms Theyre going fast,"
 Cambridge at River Oaks
Apartment Features:
* Spacious studios, one, two &amp; three bedroom apartments
* Classic two tone painted interiors
* Balconies on 2nd and 3rd levels (middle &amp; upper)
* New appliances &amp; countertops
* Walk-in Closets OR Lots of closet space
Community Features:
* 24 Hour Emergency maintenance
* Pet friendly community
* Sun-Splashed swimming pool
* Sparkling wading pool
* Fitness Center
* Laundry Facilities
* Friendly, enthusiastic and professional onsite staff
* Easy access to I-70, I-635, I-435 &amp; I-35
* Minutes from Legends Shopping Center, Hollywood Casino, The Speedway and MORE!
* Fine dining, entertainment spots, theaters &amp; sports close by
* Turner school district
*Call Today to Reserve Your New Home
Studio ~ 500 sq ft ~ ONLY $465
1 Bedroom ~ 621 sq ft ~ ONLY $550
2 Bedrooms ~ 865 sq ft ~ ONLY $625
3 Bedrooms ~ 1,115 sq ft ~ ONLY $750
GOOGLE FIBER IS NOW HERE!!!
STUDENT, MILITARY &amp; POLICE DISCOUNTS!!!
Hurry! These apartments are going fast!!!!!
 ",550,,http://kansascity.craigslist.org/apa/4889030699.html,1424827773,2015-03-02 19:10:32.306891,2015-03-02 19:10:32.306891,1,1,,YES,YES,,
4089,NEWLY UPDATED 1 BEDROOM APARTMENTS,"
 Cambridge at River Oaks
Apartment Features
* Spacious studios, 1, 2 &amp; 3 bedroom apartments
* Classic two tone painted interiors
* Balconies on 2nd and 3rd levels (middle &amp; upper)
* New appliances &amp; counter tops
* Walk-in Closets OR Lots of closet space
Community Features
* 24 Hour Emergency maintenance
* Pet friendly community
* Sun-Splashed swimming pool
* Sparkling wading pool
* Fitness Center
* Laundry Facilities
* Friendly, enthusiastic and professional onsite staff
* Easy access to I-70, I-635, I-435 &amp; I-35
* Minutes from Legends Shopping Center, Hollywood Casino, The Speedway and MORE!
* Fine dining, entertainment spots, theaters &amp; sports close by
* Turner school district
*Call Today to Reserve Your New Home
Studio ~ 500 sq ft ~ ONLY $465
1 Bedroom ~ 621 sq ft ~ ONLY $550
2 Bedrooms ~ 865 sq ft ~ ONLY $625
3 Bedrooms ~ 1,115 sq ft ~ ONLY $750
GOOGLE FIBER IS NOW HERE!!!
NEWLY UPDATED APARTMENTS!!!
 ",550,,http://kansascity.craigslist.org/apa/4896872305.html,1424827830,2015-03-02 19:10:32.473030,2015-03-02 19:10:32.473030,1,1,,YES,YES,,
4090,Amazing apartments waiting for YOU,"
 Cambridge at River Oaks
 Apartment Features
 * Spacious studios, 1, 2 &amp; 3 bedroom apartments
 * Classic two tone painted interiors
 * Balconies on 2nd and 3rd levels (middle &amp; upper)
 * New appliances &amp; counter tops
 * Walk-in Closets OR Lots of closet space
 Community Features
 * 24 Hour Emergency maintenance
 * Pet friendly community
 * Sun-Splashed swimming pool
 * Sparkling wading pool
 * Fitness Center
 * Laundry Facilities
 * Friendly, enthusiastic and professional onsite staff
 * Easy access to I-70, I-635, I-435 &amp; I-35
 * Minutes from Legends Shopping Center, Hollywood Casino, The Speedway and MORE!
 * Fine dining, entertainment spots, theaters &amp; sports close by
 * Turner school district
 *Call Today to Reserve Your New Home
 Studio ~ 500 sq ft ~ ONLY $465
 1 Bedroom ~ 621 sq ft ~ ONLY $550
 2 Bedrooms ~ 865 sq ft ~ ONLY $625
 3 Bedrooms ~ 1,115 sq ft ~ ONLY $750
 GOOGLE FIBER IS NOW HERE!!!
 ",550,,http://kansascity.craigslist.org/apa/4899890626.html,1424827823,2015-03-02 19:10:35.286000,2015-03-02 19:10:35.286000,1,1,,YES,YES,,
4091,2 BEDROOM AVAILABLE,"
 Cambridge at River Oaks
Apartment Features
* Spacious studios, 1, 2 &amp; 3 bedroom apartments
* Classic two tone painted interiors
* Balconies on 2nd and 3rd levels (middle &amp; upper)
* New appliances &amp; counter tops
* Walk-in Closets OR Lots of closet space
Community Features
* 24 Hour Emergency maintenance
* Pet friendly community
* Sun-Splashed swimming pool
* Sparkling wading pool
* Fitness Center
* Laundry Facilities
* Friendly, enthusiastic and professional onsite staff
* Easy access to I-70, I-635, I-435 &amp; I-35
* Minutes from Legends Shopping Center, Hollywood Casino, The Speedway and MORE!
* Fine dining, entertainment spots, theaters &amp; sports close by
* Turner school district
*Call Today to Reserve Your New Home
Studio ~ 500 sq ft ~ ONLY $465
1 Bedroom ~ 621 sq ft ~ ONLY $550
2 Bedrooms ~ 865 sq ft ~ ONLY $625
3 Bedrooms ~ 1,115 sq ft ~ ONLY $750
GOOGLE FIBER IS NOW HERE!!!
STUDENT, MILITARY, AND POLICE DISCOUNTS!!!!
 ",625,,http://kansascity.craigslist.org/apa/4899883489.html,1424827885,2015-03-02 19:10:39.993345,2015-03-02 19:10:39.993345,2,1,,YES,YES,,
4092,  span classstar/span  span classpricex0024;875/span span classhousing/ 2br - 1200ftsup2/sup - /spanDUPLEXsmall West Plaza/small,"
 Large Duplex - second floor 2 Bedroom with Walk In Closets* 1 Bath* Large living Room Space* Dining Room* Kitchen with dishwasher garbage disposal, refrigerator, stove* Laundry Room off Kitchen = Full-Size Washer &amp; Dryer PROVIDED ** Lots Of Storage*
Sun-room* Central A/C*
Great neighbors in great, quiet neighborhood*
Walking distance of the Plaza, Westwood park*
Street parking*
 Available April 1 st , 2015***
Please leave a message if unavailable* Thank you.
 * Greg @
*
 ",875,,http://kansascity.craigslist.org/apa/4870991294.html,1424828035,2015-03-02 19:10:42.562169,2015-03-02 19:10:42.562169,2,1,,,,YES,YES
4093,Hurry, hurry hurry,"
 Cambridge at River Oaks
 Apartment Features
 * Spacious studios, 1, 2 &amp; 3 bedroom apartments
 * Classic two tone painted interiors
 * Balconies on 2nd and 3rd levels (middle &amp; upper)
 * New appliances &amp; counter tops
 * Walk-in Closets OR Lots of closet space
 Community Features
 * 24 Hour Emergency maintenance
 * Pet friendly community
 * Sun-Splashed swimming pool
 * Sparkling wading pool
 * Fitness Center
 * Laundry Facilities
 * Friendly, enthusiastic and professional onsite staff
 * Easy access to I-70, I-635, I-435 &amp; I-35
 * Minutes from Legends Shopping Center, Hollywood Casino, The Speedway and MORE!
 * Fine dining, entertainment spots, theaters &amp; sports close by
 * Turner school district
 *Call Today to Reserve Your New Home
 Studio ~ 500 sq ft ~ ONLY $465
 1 Bedroom ~ 621 sq ft ~ ONLY $550
 2 Bedrooms ~ 865 sq ft ~ ONLY $625
 3 Bedrooms ~ 1,115 sq ft ~ ONLY $750
 GOOGLE FIBER IS NOW HERE!!!
 NEWLY UPDATED APARTMENTS!!!
 ",465,,http://kansascity.craigslist.org/apa/4899887261.html,1424827942,2015-03-02 19:10:43.317711,2015-03-02 19:10:43.317711,0,,,YES,YES,,
4094,MUST SEE Fully renovated home,"
 Close to highways, and NKC hospital.
This home is a fully renovated spacious home.
Hardwood floor in living room and bedrooms.
New laminate in kitchen and bathrooms.
New carpet in the walk out basement.
Attached two car garage.
Large private back yard.
Comes with all kitchen appliances.
call/text Sherry
 ",900,,http://kansascity.craigslist.org/apa/4906382124.html,1424829216,2015-03-02 19:10:46.737135,2015-03-02 19:10:46.737135,3,1.5,,YES,YES,,
4095,Section 8 NO DEPOSIT,"
 Affordable Housing KC
Fully remodeled section 8 rental houses with NO DEPOSIT.
Look at our current listings on Facebook! www.Facebook.com/AffordableHousingKC
2br, 3br, 4br, 5br houses
Call now or email
816.895.AHKC
 ",650,,http://kansascity.craigslist.org/apa/4886724121.html,1424829238,2015-03-02 19:10:46.989313,2015-03-02 19:10:46.989313,0,,,,,,
4096,Duplex For Rent,"
 Holmes Gardens This 2 bedroom, 1 bathroom duplex is ready to go. Washer and dryer hookup is on the main floor.
- Details:
Type: DUPLEX
Bedrooms: 2
Bathrooms: 1.0
Smoking: No
Number of Floors: 2
- Terms:
Rent: $600.00
Deposit: $600.00
Min. Lease: 12 Months
Available: immediately
Washer/Dryer Hookups
 ",600,,http://kansascity.craigslist.org/apa/4887366012.html,1424829974,2015-03-02 19:10:50.039487,2015-03-02 19:10:50.039487,2,1,,,,,
4097,Spectacular Deal - Starting From $400 in Kansas City 64118,"
 Units Starting From $400 per month Kansas City MO 64118 Reach Us Via Email - (Visit The URL Below): http://www.p&amp;shy;&amp;shy;&amp;shy;r&amp;shy;p&amp;shy;&amp;shy;t&amp;shy;y&amp;shy;&amp;shy;&amp;shy;i&amp;shy;&amp;shy;&amp;shy;n&amp;shy;&amp;shy;f&amp;shy;&amp;shy;o&amp;shy;.com/rental/777857/ Property Description Centrally located in Kansas City MO 64118 - Starting From $400 per month! Offering a great lineup of studio, 1 bedroom, 2 bedroom &amp; 3 bedroom units! What are you waiting for, contact us for more information!
 ",400,,http://kansascity.craigslist.org/apa/4902133364.html,1424830119,2015-03-02 19:10:52.255060,2015-03-02 19:10:52.255060,0,,,YES,YES,,
4098,6br House Section 8 No Deposit,"
 Affordable Housing KC
We have a huge beautiful 6br 2ba house available now!
W/d hookups, beautiful floors, beautiful paint, large kitchen, huge bedrooms, off street parking, full basement, large back deck, more! Come and see this great house.
As always, NO DEPOSIT with section 8 voucher.
Call, email and check us out on Facebook www.Facebook.com/AffordableHousingKC
 ",1000,,http://kansascity.craigslist.org/apa/4886740927.html,1424829191,2015-03-02 19:10:52.515241,2015-03-02 19:10:52.515241,6,2,,,,,
4099,4 bed 3 bath for Lease Purchase,"
 Great 2 story for lease purchase in St. Charles ready for immediate move in!!! Home has an updated kitchen with newer appliances, new tile and upgraded cabinets. Home sits on 1/4 acre lot and has HUGE driveway and 2 car garage.
To get more information visit our website, check out the videos, this will give you a good idea of how we do things and then from the website you can schedule an appointment to come into the office to get started or to get more info. Live local help is just a click away!!!
 website : www.murphyhomesolutions.com
 R.P. Murphy, REALTOR
 RE/MAX Premiere Realty, 9200 Watson Rd 63126
 ",1500,,http://stlouis.craigslist.org/apa/4881350702.html,1424830608,2015-03-02 19:10:55.663482,2015-03-02 19:10:55.663482,4,3,,YES,YES,,
4100,3 bed 2 bath for Lease Purchase,"
 Nice looking 3 bedroom Split-Foyer for Lease Purchase!! Home has been freshly painted and looks great, appears to be move in ready!! We have many homes available for lease purchase in the Arnold / Imperial area, price range start at $1000 per month.
To get more information visit our website, check out the videos, this will give you a good idea of how we do things and then from the website you can schedule an appointment to come into the office to get started or to get more info. Live local help is just a click away!!!
 website : www.murphyhomesolutions.com
 R.P. Murphy, REALTOR
 RE/MAX Premiere Realty, 9200 Watson Rd 63126
 ",1000,,http://stlouis.craigslist.org/apa/4895577281.html,1424830567,2015-03-02 19:10:56.505073,2015-03-02 19:10:56.505073,3,2,,YES,YES,,
4101,4 bedroom 2.5 bath for Lease Purchase,"
 Huge ranch home for lease purchase in St Charles!! Home sits on a 1/4 acre lot!! House is all updated and appears to be in move in ready condition.
 To get more information visit our website, check out the videos, this will give you a good idea of how we do things and then from the website you can schedule an appointment to come into the office to get started or to get more info. Live local help is just a click away!!!
 website : www.murphyhomesolutions.com
 R.P. Murphy, REALTOR
 RE/MAX Premiere Realty, 9200 Watson Rd 63126
 ",1300,,http://stlouis.craigslist.org/apa/4881347260.html,1424830600,2015-03-02 19:10:57.600859,2015-03-02 19:10:57.600859,4,3,,YES,YES,,
4102,4 bedroom 2 Story for Lease Purchase,"
 4 Bedroom 3 bath for lease purchase in St. Charles, move in ready!! Home has a partially finished walk-out lower level and an attached 2 car garage. The back yard is fenced and the owner will allow up to 2 animals. If you want to live in the St. Charles County area then look no further we have tons of homes available for lease purchase though our program. Act now and you can be moved into a new home before the Holidays!!!
To get more information visit our website, check out the videos, this will give you a good idea of how we do things and then from the website you can schedule an appointment to come into the office to get started or to get more info. Live local help is just a click away!!!
 website : www.murphyhomesolutions.com
 R.P. Murphy, REALTOR
 RE/MAX Premiere Realty, 9200 Watson Rd 63126
 ",1450,,http://stlouis.craigslist.org/apa/4884888325.html,1424830539,2015-03-02 19:10:58.607567,2015-03-02 19:10:58.607567,4,3,,YES,YES,YES,
4103,JUST IN TIME FOR SPRING,"
 THIS FOUR BEDROOM, ONE AND A HALF BATH IS PERFECT FOR YOU AND YOUR FAMILY! THIS TWO STORY CHARMER IS MOVE IN READY! JUST IN TIME FOR SPRING, YOU CAN HANG OUT ON TWO DECKS OF YOUR CHOICE! WITH OFF STREET PARKING, AN ATTACHED GARAGE AND CENTRAL AIR YOU COULD`NT ASK FOR MORE! IT`S CLOSE TO MAIN ROADS AND THE KANSAS CITY ZOO! CALL TODAY THIS ONE WON`T LAST!!
KRISTEN
 ",850,,http://kansascity.craigslist.org/apa/4902629688.html,1424830966,2015-03-02 19:10:59.875474,2015-03-02 19:10:59.875474,4,1.5,,YES,YES,,
4104,Ready  Waiting,"
 Sharp 3 bed/1.5 bath home, finely decorated living room with newer drapes, kitchen comes with updated appliances, W/D hookups, big driveway. well kept yard great for pets, $700 Call Andy
CGFGR
 ",700,,http://kansascity.craigslist.org/apa/4906408316.html,1424830702,2015-03-02 19:11:00.430862,2015-03-02 19:11:00.430862,3,1.5,,YES,YES,,
4105,Free Rental Information,"
 Call me today for all your housing needs! I`ll help you find your new rental home free of charge! We accept section 8, call today! Kristen
 ",750,,http://kansascity.craigslist.org/apa/4897019182.html,1424830894,2015-03-02 19:11:00.675035,2015-03-02 19:11:00.675035,3,1,,YES,YES,,
4106,I HAVE THE HOME FOR YOU,"
 THIS SOUTH KANSAS CITY HOME IS PERFECT FOR YOU AND YOUR PET! COME HOME TODAY TO THIS 3 BEDROOM, 1 BATH, 1 STORY HOME! IT FEATURES A FIREPLACE, CENTRAL AIR, AN ATTACHED GARAGE AND SITS ON A CORNER LOT. WITH A FENNCED IN YARD YOUR PETS CAN RUN FREE! CALL ME TODAY, MY SERVICES ARE FREE!
KRISTEN
 ",750,,http://kansascity.craigslist.org/apa/4902646366.html,1424831009,2015-03-02 19:11:01.121353,2015-03-02 19:11:01.121353,3,1,,YES,YES,,
4107,AFFORDABLE LIVING,"
 THIS THREE BEDROOM, ONE BATH IS PRICED RIGHT!! THIS ONE AND A HALF STORY HOME FITS ANY BUDGET! FOR ONLY $750 A MONTH IT FEATURES... CENTRAL AIR, OFF STREET PARKING, PARTIAL FENCED YARD, AND A ONE CAR ATTACHED GARAGE!
IT ALSO FEATURES WASHER/DRYER HOOK-UPS! CALL TODAY, I`LL HELP YOU MOVE IN TODAY!
KRISTEN
 ",750,,http://kansascity.craigslist.org/apa/4902670816.html,1424830919,2015-03-02 19:11:01.686754,2015-03-02 19:11:01.686754,3,1,,YES,YES,,
4108,Cheap But Clean,"
 Newly updated 3 bedroom house with covered porch, newer carpet and drapes in the living room, newer stove in the kitchen, centralair, W/D hookups, nice driveway, pets welcome, $600 Call Andy
CGFGP
 ",600,,http://kansascity.craigslist.org/apa/4906408081.html,1424830690,2015-03-02 19:11:02.176108,2015-03-02 19:11:02.176108,3,1,,YES,YES,,
4109,Crossroads Apt. w/BALCONY, modern, unique property,"
 1515 Walnut is a small, boutique style, urban modern building located in the Historic Crossroads Arts District. The loft features concrete floors, stainless steel appliances, solid surface counters and tiled back splash in the kitchen, a breakfast bar, pantry, huge tiled walk in shower, ample closet space, washer and dryer, ceiling fan, and Nest thermostat, Google Fiber, and huge outdoor balcony for entertaining and grilling. Solar panels on the roof for low utility bills each month!
Indoor heated garage space with storage locker available for $100 per month.
Located blocks from restaurants, retail, movie theater, live music, grocery, Sprint Center and the Performing Arts Center.
Retail (Fable) and Yoga studio (Groove Yoga) on the ground floor. Owners live on site.
 ",1400,,http://kansascity.craigslist.org/apa/4906419148.html,1424831566,2015-03-02 19:11:02.420281,2015-03-02 19:11:02.420281,1,1,,,,YES,
4110,Nice 2 Bed / 2 Full Bath Condominium at Chesterfield, 63017,"
 Nice 2 Bed / 2 Full Bath Condominium at Chesterfield, 63017
* One assigned park space and off street space
* Washer/ Dryer inside unit
* Deck overlook swimming pool.
* Close to 141 &amp; Olive and Highway 40 &amp; 270
* Parkway Central School District.
* Move in ready
* pets ok
 ",860,,http://stlouis.craigslist.org/apa/4906444883.html,1424832913,2015-03-02 19:11:04.670880,2015-03-02 19:11:04.670880,2,2,,YES,YES,YES,
4111,Walk to Crown Center and Hospital Hill,"
 Now available for immediate occupancy 2 bedroom and 2 full bathroom apartment at the Historic residences of Dutch Hill. Located just 3 blocks south of Hospital Hill and 5 blocks west of Crown Center is the safe quiet Longfellow neighborhood and listed on the National Register of historic places. Our buildings were remodeled ""down to the studs"" with all new wiring, plumbing, heating and air conditioning. Great kitchens with lots of cabinet space, maple cabinets and stainless steel appliances. Hardwood floors, a huge front balcony and a washer dryer in your apartment. Pet friendly. For more information visit www.dhapartments.com
 ",1100,,http://kansascity.craigslist.org/apa/4895906345.html,1424833210,2015-03-02 19:11:05.708639,2015-03-02 19:11:05.708639,2,2,,YES,YES,YES,
4112,Crossroads Apt. w/BALCONY, modern, unique property,"
 1515 Walnut is a small, boutique style, urban modern building located in the Historic Crossroads Arts District in Downtown Kansas City, MO. The loft features concrete floors, stainless steel appliances, solid surface counters and tiled back splash in the kitchen, huge tiled walk in shower, ample closet space, washer and dryer in unit, ceiling fan, Nest thermostat, Google fiber, and covered outdoor balcony/patio for entertaining and grilling. Solar panels on the roof provide low utility bills each month. Indoor heated parking space in the building with storage locker available for $100 per month.
Located blocks from restaurants, movie theater, grocery store, Sprint Center, retail and the Performing Arts Center. Yoga studio (Groove Yoga) and women`s clothing store (Fable) on the ground floor. Owners live on site.
 ",1600,,http://kansascity.craigslist.org/apa/4906468442.html,1424835031,2015-03-02 19:11:06.687307,2015-03-02 19:11:06.687307,2,1,,,,YES,
4113,Cute 3 bed 2 bath home in North-Kc school district,"
 Nice 3 bedroom home in North Kansas City. This home has been updated and features new hardwood floors, countertops and cabinets. Has an unfinished basement and the possibility of a fourth room (bonus room) downstairs. One car garage parking around back and large patio area and deck. Washer and dryer included.
No pets please!
 ",900,,http://kansascity.craigslist.org/apa/4877579306.html,1424836474,2015-03-02 19:11:09.320178,2015-03-02 19:11:09.320178,3,1,,,,,
4114,Beautiful home with nice hardwood floors,"
 Contact info: Megan | Alpine |
 Beautiful Home with nice hardwood floors 9124 Tennessee Ave, Kansas City, MO 64138 $975/mo KEY FEATURES Year Built: 1959 Sq Footage: 1178 sqft. Bedrooms: 3 Beds Bathrooms: 2 Baths Parking: 2 Garage | Guest parking Lease Duration: 1 Year (See Details Below) Deposit: $975 Pets Policy: Cats &amp; Dogs OK Property Type: Single Family House DESCRIPTION This one level home has been updated and features gorgeous hardwood floors, carpet in bedrooms, master bedroom has its own full bathroom. Gorgeous wood trim around windows and lots of cabinet space in kitchen and breakfast nook. 2 car garage, large fenced in backyard and patio area. Call for immediate viewing. Pets are okay with a non refundable $300 pet deposit. RENTAL FEATURES Living room Dining room Master bath Breakfast nook Refrigerator Dishwasher Garbage disposal Balcony, Deck, or Patio Yard Fenced yard-unfinished basement Lawn Heat: forced air Central A/C Hardwood floor COMMUNITY FEATURES Guest parking Garage - Attached LEASE TERMS Tenant responsible for utilities. Contact info: Megan JM Bean Leasing
 ",975,,http://kansascity.craigslist.org/apa/4887099887.html,1424836463,2015-03-02 19:11:14.556901,2015-03-02 19:11:14.556901,3,2,,YES,YES,,
4115,Nearly New 3 Bdr Home for Rent,"
 This non smoking 1900 sq. foot, 3 bedroom, 2.5 bath home has a 2 car garage with remotes. The kitchen includes large pantry and island, stove, dishwasher, garbage disposal and microwave. (no refrigerator provided) The home has w&amp;d hookups and an unfinished basement. Smaller dogs ok with additional $250 deposit. Rent is $1450 and deposit is $1450.
Bedrooms: 3
Bathrooms: 2.5
Monthly Rent: $1450.00
Date Available: March 1
Lease Info: 12 months
Occupancy Restrictions: No smoking permitted
Application Fee (Individual): $20.00
Sec Deposit (Refundable): $1400.00
Pet Deposit (Refundable): $250.00
Parking: 2 car garage
Kitchen Description: Oven/range
Built in dishwasher
Microwave
Sink disposal
Year Built: 2006
Dwelling Type: Single Family Home
Fenced Backyard
School District: North Kansas City
Schools: Chapel Hill Elementary, Antioch Middle School, Oak Park High School
Subdivision: Kingsgate
Address: 7719 N. Lawn Ave. KCMO 64119
Contact for information:
 ",1450,,http://kansascity.craigslist.org/apa/4906503194.html,1424836850,2015-03-02 19:11:19.498435,2015-03-02 19:11:19.498435,3,,,,,,
4116,4BR/4.5BA Brookside Beauty for Lease,"
 We now have a beautiful Brookside home for lease with 4 bedrooms, 4.5 baths, two car garage and partially finished basement. The entire home was renovated 6 years ago including new plumbing and electrical. This home has easy access to the Country Club Plaza and the Crestwood Shops and is across the street from the trolley trail.
Please do not contact me if you are interested in anything less than a 12 month lease. Thanks!!
 ",2950,,http://kansascity.craigslist.org/apa/4883972154.html,1424837252,2015-03-02 19:11:19.742608,2015-03-02 19:11:19.742608,4,4.5,,,,YES,
